vendor-code,vendor-name,material-group,material-subgroup,is-service,total-po-value-sar,total-po-count
200925,Saudi International co. for Agencie& Commerce,,,,102882.46,3
200926,AL KIFAH FOR BUILDING MATERIALS CO,,,,413411,3
200927,FARAH AL-WARD TRADING EST,,,,0,0
200928,Hisham Mohammad Al-Quraish Trading,,,,7000,1
200929,EASTERN DOHA FOR REAL ESTATE OFFICE,,,,0,0
200930,MARKETING HOME EST.,,,,0,0
200931,NOKBAH ALMASAKEN CONSTRUCTIONSREAL ESTATE,,,,0,0
200932,ARAB COMPANY FOR LABORATORIESAND SOIL,,,,0,0
200933,Building Component Solutions Co. Lt,,,,0,0
200934,AL BASELA TRADING CO.,,,,448588.53,44
200935,JAWDAH INDUSTRIAL COMPANY LTD.,,,,3016,1
200936,SHAPES AdvertisingSHAPES Advertisi,,,,0,0
200937,AL MANARA ELECTRIC TRAD. CO. LTD,,,,0,0
200939,GULFCRYO SAUDI FOR INDUSTRIAL &MEDICAL GASES CO,,,,91066,21
200938,KHALID ABDULLA AL-ANSARICONTRACTING EST.,,,,12600,1
200941,ARJAA TRAVEL AND TOURISM (LLC),,,,0,0
200940,SULTAN MOHAMMAD ALRASHID,,,,0,0
200944,ABDULAZIZ AL-BADER REAL ESTATE OFFI,,,,0,0
200942,SULIMAN AHMED ALOMARY & BROTHERS,,,,0,0
200945,Diversey Saudi Arabia LTD.Co.,,,,0,0
200943,ALGHOSON R. ESTATES OFFICE,,,,0,0
200946,Maraci Alsharq trading Est.,,,,0,0
200947,NAIF FALEH MUBTI ALRASHIDI,,,,0,0
200948,ABN ASHLAN REAL ESTATE OFFICERAS TANURAH OFFICE,,,,0,0
200949,STAR GIFTSBEST CREATIVE GIFTS,,,,0,0
200950,Sama Al shaqran Trading Est,,,,3680,1
200951,AL SAADEH TRADING ESTABLISHMENT,,,,276800.02,2
200952,FAHAD AL JAMAIN REAL ESTATE,,,,0,0
200953,FLOWLINE TRADE L.L.C,,,,5155762.23,13
200955,SAUDI CERAMIC COMPANY,,,,3880.05,5
200954,FAF Est.,,,,38000,1
200956,FIFTY FIVE PRODUCTIONS,,,,0,0
200957,SAFETY & PROTECTION FACTORY,,,,344436.94,18
200958,AL-AZZAZ COMUTER FORMS FACTORY,,,,19169.29,2
200959,Al Rawda Office Trading Est.,,,,0,0
200960,AL-GHAMDI REAL ESTATE OFFICE,,,,0,0
200961,AL-JEEL MEDICAL & TRADING CO. LTD,,,,0,0
200962,Affaq Al Afkar Industrial Trading E,,,,8380,1
200963,Future Resources CompanyLtd,,,,144950,5
200965,ENERGYTECH,,,,81116,10
200964,Elegant Trading & Contracting CompaTaste,,,,21024.8,2
200966,ALI GASHASH AL OMARI TRADING COMPAN,test,testsubgrpup,N,4056752.33,208
200967,UNIQUE WORKS DECORATION EST,,,,0,0
200968,ALMULHIM CO. INDUSTRY &CONSTRUCTIONS,,,,0,0
200969,BEST WORK TRADING EST,,,,0,0
200971,BURJ AL ODAILAH OFFICE - REAL ESTATHAMAD SANT NOAIF ALMUTAIRI,,,,0,0
200970,AQUA TECHNOLOGY CO. LTD,,,,0,0
200972,Imdaad Al-Mutaqadmah Est.,,,,0,0
200973,Diversey Saudi Arabia LTD.Co.,,,,0,0
200975,WALAÁ COOPERATIVE INSURANCE COMPANY,,,,0,0
200974,Advance Hygiene,,,,0,0
200976,Oil Industry Supplies & Services Co,,,,95941.1,16
200977,SULTAN SAUD MOHAMMAD ALOTAIBI,,,,0,0
200979,ANAZEEM TECHNOLOGY CO. LTD.,,,,0,0
200978,KHEREIJI TRADING & ELECTRONICS,,,,151407.43,2
200980,GATE ALFAIN TRD.EST.,,,,0,0
200981,ALDREES INDUSTRIAL & TRADING CO.(ALITCO),,,,9626.33,2
200982,ABDULAZIZ ALRAQTAN & PARTNERSCOMPANY FOR TRADING AND INDUSTRY,,,,0,0
200983,KAV TECHNICAL TRADING WLL BRANCHCO.,,,,1455,1
200984,FOCUS ARABIA FOR INDUSTRIALSERVICES EST,,,,9962,1
200985,Factory of USG Middle East Ltd. Co.,,,,21007.06,1
200986,COMPUTER DIAGNOSTIC EST.,,,,1600,1
200987,ALI  HUSSAIN AL ZAHER TRADING EST,,,,1048560.86,29
200988,FAHAD SALEH AL MORGEE Industry & Tr& Cont.,,,,15000,1
200989,ALBUAINAIN GROUP-ARABIAN GULF,,,,16845.79,5
200990,MIDDLE EAST FIBER CABLE MANUFACTURICOMPANY (MEFC),,,,252940,9
200991,BHDT Arabia Company Ltd.,,,,2251151.82,3
200992,AL WAHA MIDDLE EAST TRADING CO.,,,,32704.4,4
200993,TUV RHEINLAND ARABIA LLC,,,,197200,31
200994,PAN ARABIAN OFFICE CO LTD FOR TRADI& CONTRACTING,,,,3407738,28
200995,Napco Tarding & Distribution Co.,,,,0,0
200997,MITWALLI STEEL PRODUCTS CO.,,,,361967.2,10
200998,SAFANA UNITED TRADING COMPANY,,,,0,0
200999,HOME SOKOK FOR REAL ESTATE,,,,0,0
201000,GERAB National Enterprises Co. LTD,,,,465966.19,7
200996,Mohammad Abdulaziz Abdullah Al-Huss,,,,0,0
201001,HARET AL BAARAKA AL BUKHARIRESTAURANT2,,,,0,0
201002,TAJ MAHAL RESTAURANT,,,,0,0
201003,"Business Activities Trading Est.,",,,,0,0
201005,"BEST PRINT(Offset, Digital Printing & Graphic",,,,19000,2
201004,Cleveland Bridge Steel Company Ltd,,,,0,0
201006,Saudi Thalate General ManufacturingIndustrial Co. Ltd. (STG)Old: SAUDI THALATE CONTRACTING EST.,,,,127982.65,5
201007,SAUD BIN HAMOOD COMPANY,,,,584894.67,27
201010,Anan Iskan Development Company Ltd,,,,0,0
201011,PROCOM TECHNOLOGIES CO.,,,,35190,2
201012,Hidada Limited,,,,15200,1
201013,ALFANEYAH ELECTROMECHANICAL COMPANYLTD,,,,0,0
201014,GULF GRILLES CO.(BRANCH OF ALUMINUM INTERNATIONAL CCJSC),,,,19535.65,1
201016,GULF PETROLIC INTERNATIONAL EST.,,,,27131,2
201015,"United Electronics Company, - eXtraLt",,,,0,0
201017,BAHRA ADVANCED CABLE MANUFACTURECO. LTD.,,,,11361909.28,21
201018,AL-SUHAILI FOR TRADING &DEVELOPMENT CO,,,,823357.77,18
201019,AL BATIN ADVANCED CONTRACTING CO.LTD,,,,3281804.84,56
201020,CONSTRUCTION EXCELLENCE EST FORGENERAL CONTRACTING,,,,0,0
201021,Hisham bin Alawi bin AhmedAlmousawi FactoryOld:HISHAM ALAWI AL MOUSAWI TRADING,,,,388995,25
201023,SAUDI POWER TRANSFORMERS COMPANYLTD. - SPTC,,,,82166645.83,7
201022,HITACHI ENERGY LTD.,,,,63760372.9,49
201024,PERFORMANCE & EXCELLENCECONTRACTING ENTERPRISE,,,,0,0
201026,RUKUN ALKAMAL FOR TELECOM EST.,,,,0,0
201025,STEEL PIONEERS FACTORY,,,,183803.2,4
201027,PROFESSIONAL SAFETY TRADING EST.,,,,0,0
201028,Ali Zaid Al-Quraishi & PartnersElectrical Services of S.A. (AQESA),,,,88784,5
201030,DYNAMIC SOLUTIONS FOR SAFETYAND SECURITY EST,,,,0,0
201029,MOHAMED YOUSUF NAGHI MOTORS CO.,,,,453318.48,2
201031,Menahi Dafer Al Dossary Trading Est,,,,17260,3
201032,SALEM SALEH AL-WABEL TRADING EST.,,,,4100,1
201033,AL ALAMAIN INTERNATIONALTRADING COMPANY,,,,3400,1
201034,REZA Investment Co. Ltd,,,,0,0
201035,MACHINERY ENGINEERING TRADING EST.,,,,5280,1
201036,CONTROL SYSTEMS SOLUTIONS TRADINGESTABLISHMENT,,,,18622.04,5
201037,GULF TRANS POWER TRADING EST.,,,,105461.4,5
201039,Ashtel Trading Est.,,,,0,0
201038,RAYAN TECHNOLOGY TRADING CO.,,,,0,0
201040,SALIM M. AL-JOAIB & PARTNERS CO.,,,,92540,3
201042,PEPPERL FUCHS GULF LLC,,,,97020,15
201043,MOHAMMED ABDULLAH AL-ZAYAR TRADINGCORPORATION,,,,0,0
201041,MOHAMMAD MUBARK ABDULAZIZ ALSAEED,,,,0,0
201044,AHMED A.ALHASHIM SONS CO.& PARTNERS,,,,3998,1
201045,AL-GASWA STEEL INDUSTRIES CO. LTD,,,,316881.76,3
201046,ALBILAD FIRE FIGHTING SYSTEMSLIMITED,,,,0,0
201047,Dimensions Cloud Company for InformTechnology,,,,0,0
201048,European world trading establishmen,,,,0,0
201049,RIMAH AL-SHRQ FACTORY FOR FIBERGLAS,,,,39799.98,3
201051,DIAMOND ISLANDS EST,,,,0,0
201050,Arabian Fasteners Factory Engineeri& Fabrication Services,,,,3157.36,1
201052,HASAN SALEM ABDUL RAHMAN ALMALKITRADING EST,,,,0,0
201053,DELMON INDUSTRIAL & MECHANICALINSULATION FACTORY CO,,,,78865.41,11
201054,Ramah Factory for Decoration Co.,,,,8920.1,1
201055,SAAD ALHUSSAN SAFETY EQUIPMENT,,,,0,0
201058,Digital Authorization Est,,,,0,0
201057,BADI SULEIMAN MOHAMMED,,,,0,0
201060,AOT LOGISTICS COMPANYDIVISION OF ALI GASHASH OMARI TRADI,,,,0,0
201056,THE SAUDI COMMERCIAL IMPORT CO LTD,,,,891647.75,14
201059,JANA LEBANON STEEL & ALUMINUMFACTORY,,,,0,0
201062,ARABIAN POINT EIGHT CO. LTD,,,,0,0
201061,Hussain Saeed  Al-Qhtani trading ES,,,,0,0
201063,NESMA TRAVEL AND TOURISM,,,,0,0
201064,SAUDI MECHANICAL INDUSTRIES CO.,,,,196344.07,8
201065,SAUDI ARABIAN FABRICATED METALSINDUSTRY CO. LTD.,,,,197185,34
201066,NAJEM ABA HUSSAIN TRADING EST,,,,0,0
201067,ATYAF HAJER MEDICAL SERVIC EST,,,,0,0
201068,Sterilization Solutions for Trading,,,,0,0
201069,HIBR SHARQIYAH EST,,,,187650,9
201070,AALI ADVERTISING AGENCY,,,,0,0
201071,SONS OF MOHAMED IBRAHIM AL FEREHHOSPITAL CO.,,,,0,0
201072,VCL JAL INTERNATIONAL CO LTD,,,,0,0
201074,TARRIQ JARALLAH MUFREH ALSHAMMARI,,,,0,0
201073,ABYAT INSCRIPTION CO.,,,,0,0
201075,ABDULLAH MOHAMMED BRAHIM ALSUMAIKHI,,,,0,0
201076,MAJID MUHAMMAD SULAIMAN ALMUGHAIS,,,,0,0
201078,TWAKKAL AL-KHALEEJ FOR RENTALEQUIPMENT EST.,,,,9400,1
201077,ALASCON CO. LTD,,,,0,0
201079,TAMAYOZ AL ROWAD ESTABLISHMENTFOR OPERATION & MAINTENANCE,,,,0,0
201080,SUMMIT FIBERGLASS FACTORY,,,,11200,2
201085,SAAD MUSALAM ALAMRY FOR TRD.EST,,,,17500,2
201086,MANAL ADVANCED MACHINE SHOP,,,,0,0
201090,IBRAHiM ABDULLAH AL NOWAISWORKSHOP,,,,0,0
201095,AL-LLADAEIN TRADING EST,,,,0,0
201096,EASTERN ALLIANCE COMPANY LTD;,,,,0,0
201097,FUTURE PIPE INDUSTRIES LLC,,,,8422403.55,18
201099,THE INDUSTRIAL COMPANY FOR CASTINGSANITARY FITTINGS- SAUDICAST CO.,,,,13835,5
201100,MANSOUR MOHAMED ABDULLATIF ALJAHDAL,,,,0,0
201098,TRUCK TECHNOLOGIES & TRADING EST(TTT),,,,156500,1
201101,Diamond Spectrum For ScientificAnd Laboratory Equipment,,,,175000,1
201102,ALDREES PETROLEUM & TRANSPORTSERVICES CO.,,,,2775,1
201103,Gulf Elan for Business & Projects LCompany,,,,20497.68,1
201104,EBTIKAR AL HADAYA TRADING EST,,,,0,0
201105,Integrated Modern Sceintific suppli- IMSS,,,,250000,1
201106,Nebras Habwah Office,,,,0,0
201107,YASSER MUTLAQ AL-OTAIBI TRADING EST,,,,160,1
201108,MASDAR BUILDING MATERIALS,,,,42629.02,12
201109,Anjam Alreyadah Trading Co Ltd,,,,10250,1
201110,MADD ALMASANE TRADING COMPANY,,,,224982,1
201111,AL JABR TRADING COMPANY,,,,1150000,2
201112,SAFETY TECHNICAL SERVICE TRADINGEST,,,,0,0
201114,Business Wear Uniform Co.,,,,3650,1
201115,TRKYAH MSED MAYOF ALJADANI EST,,,,72600,2
201113,DHEBAH HOUSE FOR FURNITURE,,,,5770,2
201116,SAUDI FACTORY FOR FIRE EQUIPMENTEST.,,,,0,0
201117,WASHA AL WISAM FACTORY COMPANY,,,,1373232.84,11
201119,AL MARKAZ AL AZRAQ TRADING EST(BLUEMART),,,,111443.5,1
201118,AMAN EUROPEAN ELEVATORS Co.,,,,0,0
201121,SAUDI READYMIX CONCRETECO. LTD.,,,,1977709.26,20
201120,OYO ORAVEL TECHNOLOGY COMPANY,,,,0,0
201123,JAZEERA AIRWAYS,,,,0,0
201122,INTECH PROCESS AUTOMATION ARABIA CLTD. FOR CONTRACTING,,,,906079.78,8
201125,Professional Photography Company,,,,0,0
201124,Mohammed Hammad General Contracting,,,,0,0
201126,GULF AL FAJER CONTRACTING & TRADINGGROUP,,,,0,0
201127,AMJAD AL-JAZIRA COMMERCIAL COMPANY,,,,0,0
201128,TAWFIQ AL RAYES TRADING EST.,,,,17006,8
201130,KHAYAL JEDDAH TRADING EST.,,,,9550,1
201129,RAM MEDICAL CLINICS CO.,,,,0,0
201131,SALAH & MUSAAD M.AL BASSAMPETROLEUM EQUIPMENT CO.,,,,520830.77,2
201132,TAZWEED,,,,217020.94,1
201133,ALDREES PETROLEUM AND TRANSPORTSRVICES COMPANY,,,,0,0
201134,Technical Solution Trading EST,,,,18660,1
201135,Al-Khnany Medical services Est.,,,,0,0
201136,KNOWLEDGE GALAXY STATIONERY EST,,,,0,0
201137,ENVIRONMENTAL PROTECTION SERVICESCO. LTD,,,,0,0
201138,MOHAMMED ABDUL RAHMANMOHAMMED ALZAHID COMPANY,,,,416275,15
201141,SALEM BALHAMER REAL ESTATE CO.Ltd.,,,,0,0
201140,FOCUZ LINE SHIPPING COMPANY,,,,0,0
201142,Khalid Hassan Alsaloum Real Estate,,,,0,0
201144,WAFA'I IT INTERNATIONAL,,,,8561.96,1
201143,SHAMSUDDIN SHAMLAN AJOOL BANJAR ESTFOR CONTRACTING (SBEC),,,,76270,6
201145,BASSAM TRADING COMPANY,,,,0,0
201150,Moyasar Payment for Telecommunicati& Information Technology Ltd,,,,0,0
201151,MOHAMMED AL AKKAS TRADING EST,,,,42080.1,6
201156,MOHAMMAD TAWFIQ BIN ALI AL-MUBASHERTRADING EST.,,,,43529,15
201155,AL-AHSSA GATE FOR FIRE FIGHTING,,,,0,0
201157,VERSE INCRIPTION FOUNDATION FORDECORATION EST,,,,0,0
201158,IT HUMAN SOLUTIONS(ALMARIFA ALSHAMLAH ESTABLISHMENT ),,,,214317,28
201160,ALRUFOOF TRADING EST,,,,0,0
201159,Ramzi Hussain Ibrahim Bu Gubaia,,,,0,0
201161,Al - Qalamoun Decoration Workshop,,,,0,0
201162,EXCELLENCE PRICES COMPANY ( EPC ),,,,213189.8,6
201163,ARABIAN UNION FOR TRAD. & CONT. LTD,,,,0,0
201164,POWER TRANSMISSION & TELECOMMUNICATEQUIPMENT FACTORY,,,,330700.46,3
201165,AL KUHAIMI ADVANCED ELECTRONICSYSTEMS (KAES),,,,63080,2
201166,Emirates Airlines,,,,0,0
201167,MEMF IDEAL TECHNICAL SOLUTIONS,,,,190170,3
201168,KINETIC ENERGY FACTORY COMPANY,,,,159960.25,11
201169,PERFECT SAFETY INDUSTRIES LLC,,,,48500,3
201171,NESMA UNITED INDUSTRIES COMPANY LTD,,,,0,0
201170,Silicon Oasis Information Technolog,,,,246032,1
201172,AL SHAIKH INTERNATIONAL LIMITEDCOMPANYOld: Al-Shaikh Interantional Trdg.and Contracting Group Co.,,,,36357.14,5
201173,Manar Al-Omran CompanyFor Trading and industry Limited,,,,40918.29,1
201174,SPECIALIZED YELLOW CORNER TRAD. EST,,,,45000,2
201175,ARABIAN FAL COMPANY,,,,265000,1
201176,DUNIA AL ARZHIYA,,,,0,0
201177,ARABIAN SAF FOR TRADING & CONTRACTING,,,,0,0
201178,HAMAD BIN AHMED BIN HAMADAL BUAINAIN TRADING,,,,0,0
201180,FAMA TECHNOLOGIES,,,,372445.4,7
201181,OWAIDAH TRAVEL & TOURISM AGENCY,,,,0,0
201179,OWAIDAH TRAVEL & TOURISM AGENCY,,,,0,0
201182,AL-WAFA LABEL FACTORY,,,,0,0
201183,Shamma Thawab Al SubaieContracting EST.,,,,19410,1
201184,SAUDI TRANSFORMERS CO. LTD.,,,,324000,4
201185,United Caravan Trading and Contract(Oil & Gas Division,,,,33000,1
201186,SAEED ABDULLAH AL AJMI TRADING EST.,,,,66265,7
201187,Dar Al Najat Medical Technology,,,,15300,1
201188,AL- AHSA HOUSES FOUNDATION,,,,0,0
201189,MIDDLE EAST ELITE FIBERGLASS FACTOR,,,,57600,11
201190,NOORA CONTRACTING,,,,0,0
201192,MNAF3 Industrial Company Ltd,,,,0,0
201193,SHURUOQ SAFETY EST.,,,,0,0
201194,One Time Solutions IT& Communication Est.,,,,18275.01,5
201191,SHIHAB ALDEEN ALHINDIESTABLISHMENT,,,,15390,1
201195,Al Otaishan Group for Safety,,,,0,0
201196,GULF CONSTRUCTION CONTRACTING EST,,,,364870.13,2
201197,FULL CONTROL INFORMATIONTECHNOLOGY EST.,,,,31300,2
201198,BEST HELP TRADING EST,,,,0,0
201200,MASATECH CONSTRUCTION EST,,,,0,0
201201,AYMAN HAJJI BOU SALEH TRADINGEST,,,,0,0
201202,ABDULAZIZ A AL JUBRAN TRADING EST.,,,,14966,1
201204,ATLAS UNITED TRADING,,,,65707.33,3
201205,ENERGY TRACKS TRADING EST.,,,,134950,2
201206,WALAA COOPERATIVE INSURANCECOMPANY,,,,0,0
201203,AUTO GULF COMPANY,,,,1337000,6
201208,AWAD Hamad Alhaddad Est,,,,0,0
201207,S. AL BASSAM TRADING COMPANY,,,,0,0
201209,DNUSE,,,,0,0
201210,TECHNICAL HOUSE TRADING EST,,,,331554.47,24
201211,Copier Vision Est,,,,0,0
201212,ADVANCED TECHNOLOGY ANDCYBER SECURITY COMPANY(Local Agent for ACET Solutions),,,,1500000,1
201213,CENTRE SYSTEMS ARABIA TRADING,,,,335049.19,16
201214,ERAM PRINTING & PACKAGING  FACTORYOld:UNITED ARK FACTORY,,,,138992.52,21
201215,WATER & POWER ENGINEERING ARABIA LT,,,,0,0
201216,IDEAL VISION TECHNOLOGY CO.,,,,986291,82
201217,COASTAL ELECTRIC TRADING COMPANYOld:COASTAL BUILDING MATERIALS,,,,206479.5,11
201218,SEVEN SQUARE GEN CONTRACTING EST.,,,,51100,1
201220,Bobsco Saudia Cont Co Ltd,,,,42560,2
201221,National Factory for Fiberglass,,,,35869.56,1
201222,AL ASHOURY INDUSTRY COMPANYFOR CABLE TRAYS (ASHCO),,,,813215.58,11
201219,OCEAN WINGS TRADING CO,,,,388168.81,63
201225,INFINITY WORK TRADING COMPANY,,,,185222.98,8
201226,Modern Arab Enterprises Co. LTD.,,,,1316.44,2
201228,NESMA AL MUHEET GENERALCONTRACTING CO.Old: NESMA AL MUHEET GEN.CONTRACTING EST.,,,,922977.16,20
201229,ARABIAN INTEGRITY TRADING COMPANY,,,,0,0
201227,ADEEB INDUSTRIAL & TRADING CO. LTD,,,,0,0
201230,JAMAL AKHANANI MEDICAL COMPLEX,,,,3600,1
201235,SALMAN BIN ABDULLAH BIN SALMANAL DOSSARY TRADING. EST.,,,,20027,2
201240,ALBOKSOMATTI FOR SURVEYINGINSTRUMENTS CO.,,,,110400,4
201241,NASRAH ALHALAM TRADING EST,,,,0,0
201245,ABDUL RAHMAN YAHYA SUFIANITRADING EST.,,,,9520,1
201246,Unity Unique Trading Est.,,,,81146,5
201247,TOP FIVE EST.,,,,135020,13
201248,ABDULLAH K AL DARWEESHTRADING EST,,,,0,0
201249,DESERT SHIELD EST FOR TRADINGAND CONTRACTING,,,,0,0
201250,AL DAWA QABL ALDAA FOUNDATIONFOR SAFETY EST,,,,0,0
201251,Raseema Factory For Steel Productio,,,,0,0
201252,Nouf Ibrahim Trading Est,,,,0,0
201254,ENJAZ AL-MANAR CLOTHES FACTORY,,,,0,0
201253,MARJAN FACTORY FOR FIBERGLASS CO.,,,,15883.48,5
201255,ENJAZ AL-MANAR CLOTHES FACTORY,,,,0,0
201256,EAST BREEZE ADVERTISING AGENCY,,,,16246,2
201257,AL-ASASYAH ELECTRONIC COMPANY LTD.,,,,0,0
201258,HAWAJS AL-SHAMAL COMPANY,,,,266755.99,16
201259,NAHDAT AL HULUL AL SHAMILATRADING EST.,,,,0,0
201260,SAUDI FACTORY FOR ELEVETORS DOORS,,,,31900,1
201261,AL-EMAAR HOME REAL ESTATE CO.,,,,0,0
201262,GULF EXPERTS LIMITED COMPANY,,,,38577.52,6
201263,BUILDING PATHS COMPANY,,,,0,0
201264,ENTIRE NETWORK FOR INFORMATIONTECHNOLOGY EST.,,,,14500,1
201265,SAMA MEDICAL COMPANY,,,,0,0
201267,TRUST PLUS,,,,0,0
201266,ALFIA INTERNATIONAL DUCT FACTORY,,,,902730,2
201268,Designer Home Company for Interior,,,,0,0
201269,ALWARD ALABYAD,,,,0,0
201274,SKYWAY TRADING COMPANY(I OFFICE),,,,0.02,1
201271,HAJER TOWER TRADING & CONTRACTING C,,,,0,0
201275,Saleh Alemeriny,,,,0,0
201273,KINGDOM COAST TRADING EST.,,,,21859,3
201276,STAR POWER TOOLS CENTER,,,,14800,1
201270,OFAK ELECTRICAL TRAD. EST.,,,,7800,1
201277,AL-MUATBAR FOR REAL ESTATE,,,,0,0
201278,Al-Shamel Al-Hadeeth,,,,0,0
201279,FLOORING WORLD FOUNDATION FORWHOLESALE AND RETAIL TRADE,,,,0,0
201280,GULF GLOW TRADING EST,,,,0,0
201281,MASTE TRADING COMPANY,,,,4774,1
201282,Abdul Rahman Al-Rashudi,,,,0,0
201272,AL SIRAJ SILVER TARDING,,,,361678.67,54
201283,SULTAN GARDEN CENTER,,,,0,0
201284,Salman B. Saud & Partners Co. ForTrading & Contracting,,,,31501.2,1
201285,AZA MODERN TRADING COMPANY,,,,258850.74,16
201286,ADWAA ALSHUGAA TRADING EST,,,,37630,5
201287,ARAB ENGINEERS FOR TRADING CO. LTD.,,,,12783.2,1
201288,GULF TYRE TRADING COMPANY,,,,13776.52,5
201289,OCEAN ADVERTISING AGENCY,,,,0,0
201290,SHAWKE A. AL-HELWA TRAD. EST,,,,0,0
201291,HUSSAIN & ABDUL AZIZ MOHAMMEDAL MARZOUK TRDG. & CONTRACTING,,,,0,0
201294,BRANCH OF SYSTEM AND ELECTRONICCOMPANY,,,,0,0
201292,United Wires Factories (ASLAK),,,,532740.6,8
201293,TADARK,,,,0,0
201302,AL QUDRA AUTO MECHANICS COMPANY,,,,0,0
201298,RIGHT SOLUTIONS CO. LTD.,,,,11280,2
201311,EASTERN DHAHRAN,,,,99300,1
201312,JABAL CONTRACTING COMPANY,,,,148000,1
201313,MAKAREM ALNOKHBA,,,,0,0
201314,EL-AJOU GROUP TRADING COMPANY,,,,0,0
201315,ABDULLAH HASSAN YAZID AL-FIFI EST.(Asian Electrical),,,,0,0
201316,Bassam Nayef Tuleihan Al-Shammari,,,,0,0
201317,SAUFI MODERN INDUSTRIAL FACTORY,,,,5450,1
201318,GAL AL JUBAIL GEN. CONT. EST.,,,,0,0
201319,SAUDI IMAGING EQUIPMENT CORP.,,,,0,0
201320,PROTECTIVE EQUIPMENT COMPANYFOR INDUSTRY,,,,138320,16
201321,SAYFONA RABIE AIR-CON EST.,,,,0,0
201322,QANI COMPANY LTD FOR SAFETYSYSTEMS AND FIREFIGHTING,,,,0,0
201323,ALBYNYA TELECOM,,,,0,0
201300,ATTAA Al-Mustaqbal Contracting Co.,,,,188523.43,2
201324,PIONEERS OF TECHNICAL SOLUTIONSFOR TRADING LTD. CO.,,,,671660,20
201325,AL-NIZAM AL-MUBAKIR CONT. EST,,,,16000,1
201326,AL SHAREK AL DAEM FOR CONT EST.,,,,205751.11,3
201327,ZAMIL CENTRAL AIR CONDITIONERS CO.,,,,2294118.93,8
201295,ELECTRICITY QUALITY CORPORATION EST(ELECTROSHOPE),,,,86154.54,3
201299,AL-INJAZ EXECUTIVE,,,,0,0
201296,COLOR PALACE FOR PAINTS COMPANYLTD,,,,0,0
201297,UNITED BROTHERS COMPANY,,,,0,0
201301,PIPE FITTINGS FOR TRADING& CONTRACTING CO. (PFTC),,,,0,0
201304,TASAMEEM CALLIGRAPHER,,,,0,0
201303,CONTROL STAGE TRADING EST,,,,1259063.72,10
201305,Munira Munir MarzouqAl-Otaibi Furniture,,,,0,0
201308,ALLELAUD PLUMBING & ELECTRICCONTRACTING EST.,,,,0,0
201307,AL MADAR ESTABLISHMENT,,,,11565.12,1
201306,ALI ALABBAD WORKSHOP,,,,0,0
201309,INNOVATIVE SYSTEMS FACTORY COMPANY,,,,275695,1
201310,KHALID SAUD ALMASUOD,,,,0,0
201328,SAUDI MAZ TRADING EST.,,,,237950,8
201330,SAUDI INDUSTRIES FOR PIPES CO. LTD.,,,,20619.18,2
201331,AREEZ GENERAL CONTRACTING EST.,,,,191000,1
201329,SAUDI SCAFFOLDING FACTORY,,,,0,0
201332,Taihan Electric Wire Co. SaudiArabia,,,,210000,1
201333,Al-Hafez Modern Contracting Company(AL JADANI PORTACABIN),,,,0,0
201334,Al-Mssar Al-Mustijal,,,,0,0
201335,RIDA ALI SALMAN AL SALEM TRADING ES,,,,248200,6
201336,NAZRAH ALHALAM TRADING EST.,,,,0,0
201337,BUSINESS CREATIVITY COMMERCIAL EST.,,,,188780,4
201341,MODERN VISION,,,,0,0
201340,EMDAD EQUIPMENT CO. LTD,,,,217500,3
201342,SOFITEL HOTEL ALKHOBAR COMPANY LTD,,,,0,0
201343,SWAN TRADING EST.,,,,134932,8
201344,Norah Mohammed Khalaf Al-Dossary Es,,,,45000,1
201345,KADEN TRADING COMPANY,,,,85362.95,2
201346,MASARAT FOR ADVERTISING,,,,0,0
201347,Arkan Al Khaleej Trading Company,,,,89300,1
201348,WALAA COOPERATIVE INSURANCE CO.,,,,0,0
201349,WALAA COOPERATIVE INSURANCE CO.,,,,0,0
201350,Modernity Technology for InformatioTechnology Est (MTIT-GCSS),,,,6420,1
201351,SAMA SEEMA,,,,0,0
201352,Kingdom Directory Real Estate Offic,,,,0,0
201354,NASSER OBAID ALHAJRI TRADING,,,,108100,4
201353,Saudi thermo block factory,,,,0,0
201355,Advanvced Achievers for generalContracting Est.,,,,21500,1
201356,AL-AMAL CO. FOR ELECTRICALSWITCHBOARDS,,,,688404.48,9
201357,Middle East Modern Co.Ltd.,,,,8800,1
201358,AL FALWA EST.,,,,14300,1
201359,Alsamaa Contracting,,,,323758.8,4
201360,GREEN CONCRETE CJSC,,,,1722095,3
201361,MAKEEN INDUSTRIAL COMPANY,,,,140600,5
201362,ARROW DISPOSABLES UK LTD,,,,0,0
201363,SKYLINE ELEVATORS CO.LTD,,,,0,0
201364,Roads Specialize for Gen. cont.Company,,,,0,0
201365,AVAYO MIDDLE EAST COMPANY LTD.,,,,238210,2
201366,CREATIVE UNITED TRADING COMPANY,,,,4700,1
201367,RASHID & HAMAD A. AL-TAMRAHTRADING CO.,,,,0,0
201368,MADA AL KHALEEJ TAILORING,,,,0,0
201370,Badr Omran Al Bishri Est.,,,,24782.64,1
201369,Mohammed Ismael ASSAF factoryfor Metal Blinds,,,,0,0
201371,BETEC CAD AIR CONDITIONINGWORK EST.,,,,232602.13,3
201372,SAUDI DUCT FACTORY,,,,791006.06,4
201373,SMART ADVERTISING AGENCY,,,,51617.5,1
201374,BLUEWINGS TRADING COMPANY,,,,139900,3
201376,EMAD EDDIN HASSANAL KHALDI CARS SHOWROOM,,,,2894495.26,3
